Pathway	Taxa	Abundance	Relative Contribution
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	121.8538602029	0.05023186201327167
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Eubacterium.s__Eubacterium_sp_CAG_252	77.2512392902	0.031845307041714926
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Dorea.s__Dorea_longicatena	53.3687689662	0.022000227436902595
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	45.3417317148	0.018691238891801746
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	26.0010828658	0.010718436039168043
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Blautia.s__Blautia_obeum	20.0776160544	0.00827660311721554
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_catenulatum	13.868083965	0.0057168453995499
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	13.2829623211	0.005475640487137416
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Roseburia.s__Roseburia_intestinalis	279.3463116703	0.11520116668711433
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	192.8260370669	0.0795205932913035
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	91.0813215173	0.03756152869697154
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Dorea.s__Dorea_longicatena	50.7750931419	0.020939420798573152
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Haemophilus.s__Haemophilus_parainfluenzae	37.1297358301	0.0153121366122073
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Anaerostipes.s__Anaerostipes_hadrus	24.4368185481	0.010077634424559832
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Blautia.s__Blautia_obeum	20.5208350788	0.008462700396280063
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	17.8512363133	0.007361769832589438
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Collinsella.s__Collinsella_aerofaciens	15.6930539389	0.006471745096025572
PWY-5973: cis-vaccenate biosynthesis	PWY-5973: cis-vaccenate biosynthesis|unclassified	148.3060711899	0.06354356669505548
PWY-5973: cis-vaccenate biosynthesis	PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	40.414974548	0.01731629467401536
PWY-5973: cis-vaccenate biosynthesis	PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	20.3093682057	0.008701799479677846
PWY-5973: cis-vaccenate biosynthesis	PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.6837039837	0.001149866095904243
PWY-5973: cis-vaccenate biosynthesis	PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	2.4801513465	0.0010626514561117117
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_plebeius	743.6597717625	0.32006092083224413
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|unclassified	174.952984448	0.07529735428886328
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_massiliensis	119.7132370306	0.05152292800377434
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Prevotella.s__Prevotella_sp_CAG_279	114.3938785826	0.04923354940922077
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Haemophilus.s__Haemophilus_parainfluenzae	48.9697792314	0.021075918355254422
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_vulgatus	44.0887968055	0.01897521076138114
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_stercoris	13.3884125563	0.005762188320467437
PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Barnesiella.s__Barnesiella_intestinihominis	12.3321798786	0.005307600327040607
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	499.5194629706	0.22244960241883147
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Roseburia.s__Roseburia_intestinalis	405.9501221689	0.18078063013064782
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	334.2240387492	0.14883905443130158
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Dorea.s__Dorea_longicatena	119.7215191388	0.05331524856914745
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	98.1834250386	0.043723749489299066
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_sp_CAG_252	93.3572511971	0.04157452301900029
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Blautia.s__Blautia_obeum	61.2385494577	0.027271191593936123
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Haemophilus.s__Haemophilus_parainfluenzae	43.1420576882	0.01921233163408334
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Blautia.s__Blautia_sp_CAG_52	38.6283843078	0.017202270118267013
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Anaerostipes.s__Anaerostipes_hadrus	27.558386011	0.012272498803139626
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	27.242490908	0.012131822122294175
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bifidobacterium.s__Bifidobacterium_adolescentis	22.7263058849	0.01012064210367375
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_hallii	19.4617187372	0.008666832658995045
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Ruminococcus.s__Ruminococcus_lactaris	18.8504657225	0.008394625067145257
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Blautia.s__Blautia_wexlerae	18.1096636161	0.008064725741381824
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Coprococcus.s__Coprococcus_comes	17.9110149487	0.007976262087090217
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Agathobaculum.s__Agathobaculum_butyriciproducens	13.8175631905	0.006153336688514003
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Intestinibacter.s__Intestinibacter_bartlettii	11.9332434617	0.0053141978649559095
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Turicibacter.s__Turicibacter_sanguinis	11.1754101222	0.004976714067890264
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bifidobacterium.s__Bifidobacterium_catenulatum	10.1136197127	0.004503869920755791
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_eligens	10.1063607016	0.004500637285687788
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Dorea.s__Dorea_formicigenerans	9.6342495478	0.004290393348773388
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Collinsella.s__Collinsella_aerofaciens	8.997627024	0.00400688802454037
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Gemmiger.s__Gemmiger_formicilis	8.683662836	0.0038670712326600064
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bifidobacterium.s__Bifidobacterium_longum	7.3125975775	0.0032564985838390167
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	322.9025618144	0.1477409362358808
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|unclassified	283.3080620102	0.12962485676598098
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Roseburia.s__Roseburia_intestinalis	200.2637002902	0.09162871427431496
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	95.0085148243	0.04347022473792176
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena	67.0206757543	0.030664660346649837
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	45.3710372161	0.02075907815235139
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	21.6190397545	0.009891582017507915
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_sp_CAG_52	15.4881173497	0.007086437917736651
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	13.4980455119	0.006175899844451782
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_sp_CAG_221	12.7935720449	0.0058535748403295155
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	9.2406536459	0.004227971476613688
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_sp_AM22_11AC	7.7212375263	0.0035327773636273036
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_salivarius	4.5336248585	0.0020743160951508513
PWY0-1296: purine ribonucleosides degradation	PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_pneumoniae	2.8462762438	0.001302286097335649
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	423.1328983589	0.19637348932935275
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	343.1558602895	0.1592566163732979
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Roseburia.s__Roseburia_intestinalis	227.5386787728	0.10559936247288873
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	80.3640878422	0.037296500479047395
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eubacterium.s__Eubacterium_sp_CAG_252	79.4397074378	0.036867500970420825
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Dorea.s__Dorea_longicatena	46.8644996776	0.021749538650995486
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_sp_CAG_52	33.5410851157	0.015566220318979097
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_adolescentis	24.6265601811	0.011429041730619635
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Collinsella.s__Collinsella_aerofaciens	17.4148441767	0.008082126751120314
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_obeum	16.0472421417	0.0074474306906899546
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_wexlerae	14.7142570321	0.0068288001417265995
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Ruminococcus.s__Ruminococcus_lactaris	14.288916925	0.006631402299802946
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Anaerostipes.s__Anaerostipes_hadrus	11.7162015241	0.005437420214539565
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	11.6625391213	0.005412515809033626
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_catenulatum	7.1129645532	0.0033010850118374044
PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	130.70407427	0.060843621212358395
PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7663: gondoate biosynthesis (anaerobic)|g__Haemophilus.s__Haemophilus_parainfluenzae	61.9614590898	0.028843473837220208
PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	35.1374788901	0.016356731554749898
PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_stercoris	19.3815843848	0.009022257227943193
PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7663: gondoate biosynthesis (anaerobic)|g__Bifidobacterium.s__Bifidobacterium_longum	7.6831816579	0.0035765724757235396
PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.5240029068	0.0011749402431250678
PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	2.1148780479	0.000984489883543701
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	478.7791661963	0.223993128221772
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Roseburia.s__Roseburia_intestinalis	447.6275515334	0.20941908634577
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|unclassified	147.3821788008	0.06895161194252242
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Dorea.s__Dorea_longicatena	93.0442682398	0.043530040940823904
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_obeum	55.945783027	0.02617380169356895
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_sp_CAG_52	53.4792650555	0.025019860345951946
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	35.747130862	0.016724018570702603
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Bifidobacterium.s__Bifidobacterium_longum	27.0558660829	0.012657877594810319
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	19.1101705449	0.008940545419323211
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Collinsella.s__Collinsella_aerofaciens	18.97839876	0.008878897009377537
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Ruminococcus.s__Ruminococcus_lactaris	18.4399718365	0.008626998139441868
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Bifidobacterium.s__Bifidobacterium_catenulatum	18.3555621143	0.00858750770405363
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_wexlerae	16.3575530167	0.007652754607876735
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	16.0760734227	0.007521066557848251
PWY-5941: glycogen degradation II	PWY-5941: glycogen degradation II|g__Eubacterium.s__Eubacterium_eligens	12.0325208238	0.005629321762533709
